storm_id,name,year,month,day,hour,status,lat,lon,wind_knots,pressure_mb,datetime
AL192003,NICHOLAS,2003,10,21,18,TS,18.6,-52.0,45,1000.0,2003-10-21 18:00:00
AL192003,NICHOLAS,2003,10,22,0,TS,18.5,-52.9,40,1002.0,2003-10-22 00:00:00
AL192003,NICHOLAS,2003,10,22,6,TS,18.5,-53.6,35,1005.0,2003-10-22 06:00:00
AL192003,NICHOLAS,2003,10,22,12,TS,18.8,-54.1,35,1005.0,2003-10-22 12:00:00
AL192003,NICHOLAS,2003,10,22,18,TS,19.5,-54.6,35,1005.0,2003-10-22 18:00:00
AL192003,NICHOLAS,2003,10,23,0,TS,20.4,-55.4,35,1005.0,2003-10-23 00:00:00
AL192003,NICHOLAS,2003,10,23,6,TD,21.5,-56.0,30,1006.0,2003-10-23 06:00:00
AL192003,NICHOLAS,2003,10,23,12,TD,22.5,-56.4,30,1007.0,2003-10-23 12:00:00
AL192003,NICHOLAS,2003,10,23,18,TD,23.6,-56.9,30,1008.0,2003-10-23 18:00:00
AL192003,NICHOLAS,2003,10,24,0,LO,25.1,-56.7,25,1009.0,2003-10-24 00:00:00
AL192003,NICHOLAS,2003,10,24,6,LO,27.1,-56.4,25,1010.0,2003-10-24 06:00:00
AL192003,NICHOLAS,2003,10,24,12,LO,28.8,-56.1,25,1011.0,2003-10-24 12:00:00
AL192003,NICHOLAS,2003,10,24,18,EX,30.2,-55.7,25,1012.0,2003-10-24 18:00:00
AL192003,NICHOLAS,2003,10,25,0,EX,31.4,-54.8,20,1013.0,2003-10-25 00:00:00
AL192003,NICHOLAS,2003,10,25,6,EX,32.2,-53.5,20,1014.0,2003-10-25 06:00:00
AL192003,NICHOLAS,2003,10,25,12,EX,32.4,-52.0,20,1014.0,2003-10-25 12:00:00
AL192003,NICHOLAS,2003,10,25,18,EX,32.5,-50.5,20,1013.0,2003-10-25 18:00:00
AL192003,NICHOLAS,2003,10,26,0,EX,31.9,-49.5,20,1013.0,2003-10-26 00:00:00
AL192003,NICHOLAS,2003,10,26,6,EX,30.7,-49.1,25,1012.0,2003-10-26 06:00:00
AL192003,NICHOLAS,2003,10,26,12,EX,29.3,-49.0,30,1010.0,2003-10-26 12:00:00
AL192003,NICHOLAS,2003,10,26,18,EX,28.3,-49.6,30,1008.0,2003-10-26 18:00:00
AL192003,NICHOLAS,2003,10,27,0,EX,27.4,-50.5,30,1007.0,2003-10-27 00:00:00
AL192003,NICHOLAS,2003,10,27,6,EX,26.7,-52.0,35,1007.0,2003-10-27 06:00:00
AL192003,NICHOLAS,2003,10,27,12,EX,26.4,-53.7,35,1007.0,2003-10-27 12:00:00
AL192003,NICHOLAS,2003,10,27,18,EX,26.6,-55.5,35,1007.0,2003-10-27 18:00:00
AL192003,NICHOLAS,2003,10,28,0,EX,27.1,-57.3,30,1008.0,2003-10-28 00:00:00
AL192003,NICHOLAS,2003,10,28,6,EX,27.9,-59.1,30,1009.0,2003-10-28 06:00:00
AL192003,NICHOLAS,2003,10,28,12,EX,28.9,-60.8,30,1009.0,2003-10-28 12:00:00
AL192003,NICHOLAS,2003,10,28,18,EX,29.5,-62.8,30,1009.0,2003-10-28 18:00:00
AL192003,NICHOLAS,2003,10,29,0,EX,29.4,-65.1,25,1009.0,2003-10-29 00:00:00
AL192003,NICHOLAS,2003,10,29,6,EX,29.3,-67.1,25,1009.0,2003-10-29 06:00:00
AL192003,NICHOLAS,2003,10,29,12,EX,29.5,-68.0,25,1009.0,2003-10-29 12:00:00
AL192003,NICHOLAS,2003,10,29,18,EX,30.1,-68.0,25,1009.0,2003-10-29 18:00:00
AL192003,NICHOLAS,2003,10,30,0,EX,30.4,-67.2,25,1009.0,2003-10-30 00:00:00
AL192003,NICHOLAS,2003,10,30,6,EX,30.4,-66.4,25,1009.0,2003-10-30 06:00:00
AL192003,NICHOLAS,2003,10,30,12,EX,30.0,-65.8,30,1008.0,2003-10-30 12:00:00
AL192003,NICHOLAS,2003,10,30,18,EX,29.3,-65.3,30,1008.0,2003-10-30 18:00:00
AL192003,NICHOLAS,2003,10,31,0,EX,28.7,-65.5,30,1008.0,2003-10-31 00:00:00
AL192003,NICHOLAS,2003,10,31,6,LO,28.3,-66.0,30,1008.0,2003-10-31 06:00:00
AL192003,NICHOLAS,2003,10,31,12,LO,27.7,-66.3,30,1007.0,2003-10-31 12:00:00
AL192003,NICHOLAS,2003,10,31,18,LO,27.0,-66.4,30,1006.0,2003-10-31 18:00:00
AL192003,NICHOLAS,2003,11,1,0,LO,26.4,-66.3,30,1005.0,2003-11-01 00:00:00
AL192003,NICHOLAS,2003,11,1,6,LO,26.5,-66.0,30,1005.0,2003-11-01 06:00:00
AL192003,NICHOLAS,2003,11,1,12,LO,27.0,-66.3,30,1005.0,2003-11-01 12:00:00
AL192003,NICHOLAS,2003,11,1,18,LO,27.7,-67.0,30,1005.0,2003-11-01 18:00:00
AL202003,ODETTE,2003,12,4,12,TD,12.9,-76.2,30,1005.0,2003-12-04 12:00:00
AL202003,ODETTE,2003,12,4,18,TS,13.3,-75.7,35,1003.0,2003-12-04 18:00:00
AL202003,ODETTE,2003,12,5,0,TS,13.7,-75.2,45,1000.0,2003-12-05 00:00:00
AL202003,ODETTE,2003,12,5,6,TS,13.9,-74.8,50,993.0,2003-12-05 06:00:00
AL202003,ODETTE,2003,12,5,12,TS,14.1,-74.4,50,993.0,2003-12-05 12:00:00
AL202003,ODETTE,2003,12,5,18,TS,14.3,-73.8,50,995.0,2003-12-05 18:00:00
AL202003,ODETTE,2003,12,6,0,TS,15.0,-73.0,50,995.0,2003-12-06 00:00:00
AL202003,ODETTE,2003,12,6,6,TS,15.9,-72.5,55,995.0,2003-12-06 06:00:00
AL202003,ODETTE,2003,12,6,12,TS,16.6,-72.2,55,995.0,2003-12-06 12:00:00
AL202003,ODETTE,2003,12,6,18,TS,17.2,-72.0,55,994.0,2003-12-06 18:00:00
AL202003,ODETTE,2003,12,6,23,TS,17.8,-71.5,50,995.0,2003-12-06 23:00:00
AL202003,ODETTE,2003,12,7,0,TS,17.9,-71.4,45,997.0,2003-12-07 00:00:00
AL202003,ODETTE,2003,12,7,6,TS,18.9,-70.6,40,1000.0,2003-12-07 06:00:00
AL202003,ODETTE,2003,12,7,12,TS,20.5,-69.5,40,1003.0,2003-12-07 12:00:00
AL202003,ODETTE,2003,12,7,18,EX,22.4,-68.1,45,1002.0,2003-12-07 18:00:00
AL202003,ODETTE,2003,12,8,0,EX,23.5,-65.9,45,1002.0,2003-12-08 00:00:00
AL202003,ODETTE,2003,12,8,6,EX,24.4,-63.7,45,1004.0,2003-12-08 06:00:00
AL202003,ODETTE,2003,12,8,12,EX,25.4,-61.6,40,1005.0,2003-12-08 12:00:00
AL202003,ODETTE,2003,12,8,18,EX,26.3,-59.5,40,1005.0,2003-12-08 18:00:00
AL202003,ODETTE,2003,12,9,0,EX,27.4,-57.1,40,1005.0,2003-12-09 00:00:00
AL202003,ODETTE,2003,12,9,6,EX,28.9,-54.2,40,1006.0,2003-12-09 06:00:00
AL202003,ODETTE,2003,12,9,12,EX,30.4,-51.1,40,1006.0,2003-12-09 12:00:00
AL202003,ODETTE,2003,12,9,18,EX,31.9,-47.7,40,1006.0,2003-12-09 18:00:00
AL212003,PETER,2003,12,7,18,SS,27.5,-34.5,40,1005.0,2003-12-07 18:00:00
AL212003,PETER,2003,12,8,0,SS,26.1,-34.8,40,1004.0,2003-12-08 00:00:00
AL212003,PETER,2003,12,8,6,SS,24.1,-35.8,40,1004.0,2003-12-08 06:00:00
AL212003,PETER,2003,12,8,12,SS,22.4,-36.8,40,1004.0,2003-12-08 12:00:00
AL212003,PETER,2003,12,8,18,SS,20.7,-37.9,40,1004.0,2003-12-08 18:00:00
AL212003,PETER,2003,12,9,0,SS,20.4,-37.7,40,1002.0,2003-12-09 00:00:00
AL212003,PETER,2003,12,9,6,TS,20.0,-37.4,40,998.0,2003-12-09 06:00:00
AL212003,PETER,2003,12,9,12,TS,19.5,-37.2,50,992.0,2003-12-09 12:00:00
AL212003,PETER,2003,12,9,18,TS,21.0,-37.0,60,990.0,2003-12-09 18:00:00
AL212003,PETER,2003,12,10,0,TS,22.2,-37.0,45,1000.0,2003-12-10 00:00:00
AL212003,PETER,2003,12,10,6,TS,23.1,-37.1,35,1005.0,2003-12-10 06:00:00
AL212003,PETER,2003,12,10,12,TD,23.8,-37.1,30,1005.0,2003-12-10 12:00:00
AL212003,PETER,2003,12,10,18,TD,25.0,-36.7,30,1005.0,2003-12-10 18:00:00
AL212003,PETER,2003,12,11,0,TD,26.0,-36.2,30,1005.0,2003-12-11 00:00:00
AL212003,PETER,2003,12,11,6,EX,27.5,-35.0,30,1009.0,2003-12-11 06:00:00
AL012004,ALEX,2004,7,31,18,TD,30.3,-78.3,25,1010.0,2004-07-31 18:00:00
AL012004,ALEX,2004,8,1,0,TD,31.0,-78.8,25,1009.0,2004-08-01 00:00:00
AL012004,ALEX,2004,8,1,6,TD,31.5,-79.0,25,1009.0,2004-08-01 06:00:00
AL012004,ALEX,2004,8,1,12,TD,31.6,-79.1,30,1009.0,2004-08-01 12:00:00
AL012004,ALEX,2004,8,1,18,TS,31.6,-79.2,35,1009.0,2004-08-01 18:00:00
AL012004,ALEX,2004,8,2,0,TS,31.5,-79.3,35,1007.0,2004-08-02 00:00:00
AL012004,ALEX,2004,8,2,6,TS,31.4,-79.4,40,1005.0,2004-08-02 06:00:00
AL012004,ALEX,2004,8,2,12,TS,31.3,-79.0,50,992.0,2004-08-02 12:00:00
AL012004,ALEX,2004,8,2,18,TS,31.8,-78.7,50,993.0,2004-08-02 18:00:00
AL012004,ALEX,2004,8,3,0,TS,32.4,-78.2,60,987.0,2004-08-03 00:00:00
AL012004,ALEX,2004,8,3,6,HU,33.0,-77.4,70,983.0,2004-08-03 06:00:00
AL012004,ALEX,2004,8,3,12,HU,34.2,-76.4,85,974.0,2004-08-03 12:00:00
AL012004,ALEX,2004,8,3,18,HU,35.3,-75.2,85,972.0,2004-08-03 18:00:00
AL012004,ALEX,2004,8,4,0,HU,36.0,-73.7,80,974.0,2004-08-04 00:00:00
AL012004,ALEX,2004,8,4,6,HU,36.8,-72.1,80,973.0,2004-08-04 06:00:00
AL012004,ALEX,2004,8,4,12,HU,37.3,-70.2,85,973.0,2004-08-04 12:00:00
AL012004,ALEX,2004,8,4,18,HU,37.8,-68.3,95,965.0,2004-08-04 18:00:00
AL012004,ALEX,2004,8,5,0,HU,38.5,-66.0,105,957.0,2004-08-05 00:00:00
AL012004,ALEX,2004,8,5,6,HU,39.5,-63.1,105,957.0,2004-08-05 06:00:00
AL012004,ALEX,2004,8,5,12,HU,40.8,-59.6,100,962.0,2004-08-05 12:00:00
AL012004,ALEX,2004,8,5,18,HU,42.7,-55.0,90,970.0,2004-08-05 18:00:00
AL012004,ALEX,2004,8,6,0,HU,44.5,-49.3,75,978.0,2004-08-06 00:00:00
AL012004,ALEX,2004,8,6,6,HU,46.1,-44.2,65,984.0,2004-08-06 06:00:00
AL012004,ALEX,2004,8,6,12,TS,47.0,-37.5,50,987.0,2004-08-06 12:00:00
AL012004,ALEX,2004,8,6,18,EX,47.4,-32.7,30,992.0,2004-08-06 18:00:00
AL022004,BONNIE,2004,8,3,12,TD,12.9,-53.6,25,1010.0,2004-08-03 12:00:00
AL022004,BONNIE,2004,8,3,18,TD,13.2,-55.4,25,1010.0,2004-08-03 18:00:00
AL022004,BONNIE,2004,8,4,0,TD,13.5,-57.4,30,1010.0,2004-08-04 00:00:00
AL022004,BONNIE,2004,8,4,6,TD,13.6,-59.5,30,1010.0,2004-08-04 06:00:00
AL022004,BONNIE,2004,8,4,12,TD,13.6,-61.6,30,1010.0,2004-08-04 12:00:00
AL022004,BONNIE,2004,8,4,18,WV,13.7,-63.7,30,1010.0,2004-08-04 18:00:00
AL022004,BONNIE,2004,8,5,0,WV,14.0,-65.7,25,1010.0,2004-08-05 00:00:00
AL022004,BONNIE,2004,8,5,6,WV,14.9,-67.7,25,1010.0,2004-08-05 06:00:00
AL022004,BONNIE,2004,8,5,12,WV,16.0,-69.7,25,1011.0,2004-08-05 12:00:00
AL022004,BONNIE,2004,8,5,18,WV,16.5,-71.5,25,1011.0,2004-08-05 18:00:00
AL022004,BONNIE,2004,8,6,0,WV,17.0,-73.0,25,1011.0,2004-08-06 00:00:00
AL022004,BONNIE,2004,8,6,6,WV,17.1,-74.6,25,1011.0,2004-08-06 06:00:00
AL022004,BONNIE,2004,8,6,12,WV,17.2,-76.2,25,1011.0,2004-08-06 12:00:00
AL022004,BONNIE,2004,8,6,18,WV,17.0,-77.2,25,1011.0,2004-08-06 18:00:00
AL022004,BONNIE,2004,8,7,0,WV,17.1,-78.2,25,1011.0,2004-08-07 00:00:00
AL022004,BONNIE,2004,8,7,6,WV,17.4,-79.2,20,1013.0,2004-08-07 06:00:00
AL022004,BONNIE,2004,8,7,12,WV,17.8,-80.2,20,1013.0,2004-08-07 12:00:00
AL022004,BONNIE,2004,8,7,18,WV,18.4,-81.1,20,1013.0,2004-08-07 18:00:00
AL022004,BONNIE,2004,8,8,0,WV,19.0,-81.9,20,1012.0,2004-08-08 00:00:00
AL022004,BONNIE,2004,8,8,6,WV,19.7,-82.7,25,1010.0,2004-08-08 06:00:00
AL022004,BONNIE,2004,8,8,12,TD,20.3,-83.5,25,1009.0,2004-08-08 12:00:00
AL022004,BONNIE,2004,8,8,18,TD,20.9,-84.3,25,1008.0,2004-08-08 18:00:00
AL022004,BONNIE,2004,8,9,0,TD,21.5,-85.5,25,1008.0,2004-08-09 00:00:00
AL022004,BONNIE,2004,8,9,6,TD,22.0,-86.6,30,1008.0,2004-08-09 06:00:00
AL022004,BONNIE,2004,8,9,12,TS,22.5,-87.6,35,1008.0,2004-08-09 12:00:00
AL022004,BONNIE,2004,8,9,18,TS,22.9,-88.3,40,1007.0,2004-08-09 18:00:00
AL022004,BONNIE,2004,8,10,0,TS,23.1,-89.0,45,1006.0,2004-08-10 00:00:00
AL022004,BONNIE,2004,8,10,6,TS,23.4,-89.8,45,1005.0,2004-08-10 06:00:00
AL022004,BONNIE,2004,8,10,12,TS,24.0,-90.6,50,1002.0,2004-08-10 12:00:00
AL022004,BONNIE,2004,8,10,18,TS,24.4,-90.6,45,1003.0,2004-08-10 18:00:00
AL022004,BONNIE,2004,8,11,0,TS,24.7,-90.6,40,1003.0,2004-08-11 00:00:00
AL022004,BONNIE,2004,8,11,6,TS,25.2,-90.6,40,1003.0,2004-08-11 06:00:00
AL022004,BONNIE,2004,8,11,12,TS,25.7,-90.4,45,1001.0,2004-08-11 12:00:00
AL022004,BONNIE,2004,8,11,18,TS,26.4,-89.6,55,1001.0,2004-08-11 18:00:00
AL022004,BONNIE,2004,8,12,0,TS,27.0,-88.8,50,1007.0,2004-08-12 00:00:00
AL022004,BONNIE,2004,8,12,6,TS,27.7,-88.1,45,1008.0,2004-08-12 06:00:00
AL022004,BONNIE,2004,8,12,12,TS,29.0,-86.1,45,1002.0,2004-08-12 12:00:00
AL022004,BONNIE,2004,8,12,14,TS,29.6,-85.1,40,1002.0,2004-08-12 14:00:00
AL022004,BONNIE,2004,8,12,18,TD,30.2,-84.0,30,1006.0,2004-08-12 18:00:00
AL022004,BONNIE,2004,8,13,0,TD,31.9,-81.3,25,1008.0,2004-08-13 00:00:00
AL022004,BONNIE,2004,8,13,6,TD,33.5,-79.0,25,1008.0,2004-08-13 06:00:00
AL022004,BONNIE,2004,8,13,12,TD,35.5,-76.5,25,1008.0,2004-08-13 12:00:00
AL022004,BONNIE,2004,8,13,18,TD,37.1,-74.9,25,1008.0,2004-08-13 18:00:00
AL022004,BONNIE,2004,8,14,0,LO,39.0,-73.5,20,1012.0,2004-08-14 00:00:00
AL032004,CHARLEY,2004,8,9,12,TD,11.4,-59.2,30,1010.0,2004-08-09 12:00:00
AL032004,CHARLEY,2004,8,9,18,TD,11.7,-61.1,30,1009.0,2004-08-09 18:00:00
AL032004,CHARLEY,2004,8,10,0,TD,12.2,-63.2,30,1009.0,2004-08-10 00:00:00
AL032004,CHARLEY,2004,8,10,6,TS,12.9,-65.3,35,1007.0,2004-08-10 06:00:00
AL032004,CHARLEY,2004,8,10,12,TS,13.8,-67.6,40,1004.0,2004-08-10 12:00:00
AL032004,CHARLEY,2004,8,10,18,TS,14.9,-69.8,45,1000.0,2004-08-10 18:00:00
AL032004,CHARLEY,2004,8,11,0,TS,15.6,-71.8,55,999.0,2004-08-11 00:00:00
AL032004,CHARLEY,2004,8,11,6,TS,16.0,-73.7,55,999.0,2004-08-11 06:00:00
AL032004,CHARLEY,2004,8,11,12,TS,16.3,-75.4,60,995.0,2004-08-11 12:00:00
AL032004,CHARLEY,2004,8,11,18,HU,16.7,-76.8,65,993.0,2004-08-11 18:00:00
AL032004,CHARLEY,2004,8,12,0,HU,17.4,-78.1,65,992.0,2004-08-12 00:00:00
AL032004,CHARLEY,2004,8,12,6,HU,18.2,-79.3,75,988.0,2004-08-12 06:00:00
AL032004,CHARLEY,2004,8,12,12,HU,19.2,-80.7,80,984.0,2004-08-12 12:00:00
AL032004,CHARLEY,2004,8,12,18,HU,20.5,-81.6,90,980.0,2004-08-12 18:00:00
AL032004,CHARLEY,2004,8,13,0,HU,21.7,-82.2,90,976.0,2004-08-13 00:00:00
AL032004,CHARLEY,2004,8,13,4,HU,22.7,-82.6,105,966.0,2004-08-13 04:00:00
AL032004,CHARLEY,2004,8,13,6,HU,23.0,-82.6,105,966.0,2004-08-13 06:00:00
AL032004,CHARLEY,2004,8,13,12,HU,24.4,-82.9,95,969.0,2004-08-13 12:00:00
AL032004,CHARLEY,2004,8,13,18,HU,26.1,-82.4,125,947.0,2004-08-13 18:00:00
AL032004,CHARLEY,2004,8,13,19,HU,26.6,-82.2,130,941.0,2004-08-13 19:00:00
AL032004,CHARLEY,2004,8,13,20,HU,26.9,-82.1,125,942.0,2004-08-13 20:00:00
AL032004,CHARLEY,2004,8,14,0,HU,28.1,-81.6,75,970.0,2004-08-14 00:00:00
AL032004,CHARLEY,2004,8,14,6,HU,30.1,-80.8,75,993.0,2004-08-14 06:00:00
AL032004,CHARLEY,2004,8,14,12,HU,32.3,-79.7,65,988.0,2004-08-14 12:00:00
AL032004,CHARLEY,2004,8,14,14,HU,33.0,-79.4,70,992.0,2004-08-14 14:00:00
AL032004,CHARLEY,2004,8,14,16,HU,33.8,-78.7,65,997.0,2004-08-14 16:00:00
AL032004,CHARLEY,2004,8,14,18,TS,34.5,-78.1,60,1000.0,2004-08-14 18:00:00
AL032004,CHARLEY,2004,8,15,0,EX,36.9,-75.9,40,1012.0,2004-08-15 00:00:00
AL032004,CHARLEY,2004,8,15,6,EX,39.3,-73.8,35,1014.0,2004-08-15 06:00:00
AL032004,CHARLEY,2004,8,15,12,EX,41.2,-71.1,30,1018.0,2004-08-15 12:00:00
AL042004,DANIELLE,2004,8,13,12,TD,12.3,-21.8,30,1009.0,2004-08-13 12:00:00
AL042004,DANIELLE,2004,8,13,18,TD,12.4,-23.0,30,1009.0,2004-08-13 18:00:00
AL042004,DANIELLE,2004,8,14,0,TS,12.6,-24.2,35,1009.0,2004-08-14 00:00:00
AL042004,DANIELLE,2004,8,14,6,TS,12.9,-25.5,40,1004.0,2004-08-14 06:00:00
AL042004,DANIELLE,2004,8,14,12,TS,13.2,-26.8,45,1004.0,2004-08-14 12:00:00
AL042004,DANIELLE,2004,8,14,18,TS,13.5,-28.1,55,994.0,2004-08-14 18:00:00
AL042004,DANIELLE,2004,8,15,0,HU,13.8,-29.3,65,987.0,2004-08-15 00:00:00
AL042004,DANIELLE,2004,8,15,6,HU,14.1,-30.8,75,981.0,2004-08-15 06:00:00
AL042004,DANIELLE,2004,8,15,12,HU,14.7,-32.1,80,978.0,2004-08-15 12:00:00
AL042004,DANIELLE,2004,8,15,18,HU,15.2,-33.5,85,975.0,2004-08-15 18:00:00
AL042004,DANIELLE,2004,8,16,0,HU,16.0,-34.8,90,970.0,2004-08-16 00:00:00
AL042004,DANIELLE,2004,8,16,6,HU,16.8,-36.0,90,970.0,2004-08-16 06:00:00
AL042004,DANIELLE,2004,8,16,12,HU,17.7,-37.2,90,970.0,2004-08-16 12:00:00
AL042004,DANIELLE,2004,8,16,18,HU,19.0,-38.2,95,964.0,2004-08-16 18:00:00
AL042004,DANIELLE,2004,8,17,0,HU,20.3,-38.9,95,965.0,2004-08-17 00:00:00
AL042004,DANIELLE,2004,8,17,6,HU,21.7,-39.6,90,970.0,2004-08-17 06:00:00
AL042004,DANIELLE,2004,8,17,12,HU,23.3,-40.0,90,970.0,2004-08-17 12:00:00
AL042004,DANIELLE,2004,8,17,18,HU,24.6,-40.3,85,974.0,2004-08-17 18:00:00
AL042004,DANIELLE,2004,8,18,0,HU,25.9,-40.6,75,981.0,2004-08-18 00:00:00
AL042004,DANIELLE,2004,8,18,6,HU,27.3,-40.3,65,985.0,2004-08-18 06:00:00
AL042004,DANIELLE,2004,8,18,12,TS,28.1,-39.8,55,994.0,2004-08-18 12:00:00
AL042004,DANIELLE,2004,8,18,18,TS,28.9,-38.9,45,1005.0,2004-08-18 18:00:00
AL042004,DANIELLE,2004,8,19,0,TS,29.3,-37.8,40,1007.0,2004-08-19 00:00:00
AL042004,DANIELLE,2004,8,19,6,TS,29.7,-37.7,40,1007.0,2004-08-19 06:00:00
AL042004,DANIELLE,2004,8,19,12,TS,29.9,-37.7,35,1007.0,2004-08-19 12:00:00
AL042004,DANIELLE,2004,8,19,18,TS,29.9,-37.2,35,1007.0,2004-08-19 18:00:00
AL042004,DANIELLE,2004,8,20,0,TS,29.8,-36.8,35,1009.0,2004-08-20 00:00:00
AL042004,DANIELLE,2004,8,20,6,TS,30.2,-37.0,35,1010.0,2004-08-20 06:00:00
AL042004,DANIELLE,2004,8,20,12,TS,30.5,-37.2,35,1011.0,2004-08-20 12:00:00
AL042004,DANIELLE,2004,8,20,18,TD,30.9,-37.6,30,1012.0,2004-08-20 18:00:00
AL042004,DANIELLE,2004,8,21,0,TD,30.9,-38.0,30,1012.0,2004-08-21 00:00:00
AL042004,DANIELLE,2004,8,21,6,TD,30.6,-38.6,30,1013.0,2004-08-21 06:00:00
AL042004,DANIELLE,2004,8,21,12,TD,30.7,-38.9,25,1014.0,2004-08-21 12:00:00
AL042004,DANIELLE,2004,8,21,18,LO,30.5,-39.2,25,1014.0,2004-08-21 18:00:00
AL042004,DANIELLE,2004,8,22,0,LO,30.3,-39.8,25,1015.0,2004-08-22 00:00:00
AL042004,DANIELLE,2004,8,22,6,LO,30.2,-40.3,25,1015.0,2004-08-22 06:00:00
AL042004,DANIELLE,2004,8,22,12,LO,30.3,-40.8,25,1015.0,2004-08-22 12:00:00
AL042004,DANIELLE,2004,8,22,18,LO,30.4,-41.2,25,1016.0,2004-08-22 18:00:00
AL042004,DANIELLE,2004,8,23,0,LO,30.8,-42.0,25,1016.0,2004-08-23 00:00:00
AL042004,DANIELLE,2004,8,23,6,LO,31.7,-42.5,25,1017.0,2004-08-23 06:00:00
AL042004,DANIELLE,2004,8,23,12,LO,32.3,-43.3,25,1017.0,2004-08-23 12:00:00
AL042004,DANIELLE,2004,8,23,18,LO,33.1,-43.8,25,1017.0,2004-08-23 18:00:00
AL042004,DANIELLE,2004,8,24,0,LO,33.9,-44.2,20,1018.0,2004-08-24 00:00:00
AL042004,DANIELLE,2004,8,24,6,LO,34.7,-44.6,20,1018.0,2004-08-24 06:00:00
AL042004,DANIELLE,2004,8,24,12,LO,35.5,-45.0,20,1019.0,2004-08-24 12:00:00
AL042004,DANIELLE,2004,8,24,18,LO,36.4,-45.2,20,1019.0,2004-08-24 18:00:00
AL052004,EARL,2004,8,13,18,TD,9.0,-45.6,30,1011.0,2004-08-13 18:00:00
AL052004,EARL,2004,8,14,0,TD,9.2,-47.4,30,1011.0,2004-08-14 00:00:00
AL052004,EARL,2004,8,14,6,TD,9.6,-49.2,30,1011.0,2004-08-14 06:00:00
AL052004,EARL,2004,8,14,12,TD,10.1,-51.4,30,1011.0,2004-08-14 12:00:00
AL052004,EARL,2004,8,14,18,TS,10.5,-53.5,35,1010.0,2004-08-14 18:00:00
AL052004,EARL,2004,8,15,0,TS,11.0,-55.9,35,1010.0,2004-08-15 00:00:00
AL052004,EARL,2004,8,15,6,TS,11.5,-58.3,45,1009.0,2004-08-15 06:00:00
AL052004,EARL,2004,8,15,12,TS,11.8,-60.8,45,1009.0,2004-08-15 12:00:00
AL052004,EARL,2004,8,15,18,TS,12.1,-62.8,35,1010.0,2004-08-15 18:00:00
AL062004,FRANCES,2004,8,25,0,TD,11.1,-35.2,25,1009.0,2004-08-25 00:00:00
AL062004,FRANCES,2004,8,25,6,TD,11.2,-36.8,30,1008.0,2004-08-25 06:00:00
AL062004,FRANCES,2004,8,25,12,TD,11.3,-38.3,30,1007.0,2004-08-25 12:00:00
AL062004,FRANCES,2004,8,25,18,TS,11.5,-39.8,35,1005.0,2004-08-25 18:00:00
AL062004,FRANCES,2004,8,26,0,TS,11.9,-41.5,40,1003.0,2004-08-26 00:00:00
AL062004,FRANCES,2004,8,26,6,TS,12.3,-42.9,45,1000.0,2004-08-26 06:00:00
AL062004,FRANCES,2004,8,26,12,TS,12.8,-44.5,55,994.0,2004-08-26 12:00:00
AL062004,FRANCES,2004,8,26,18,HU,13.3,-45.8,65,987.0,2004-08-26 18:00:00
AL062004,FRANCES,2004,8,27,0,HU,13.7,-46.8,70,984.0,2004-08-27 00:00:00
AL062004,FRANCES,2004,8,27,6,HU,14.2,-47.8,75,980.0,2004-08-27 06:00:00
AL062004,FRANCES,2004,8,27,12,HU,14.7,-48.5,90,970.0,2004-08-27 12:00:00
AL062004,FRANCES,2004,8,27,18,HU,15.4,-49.3,100,962.0,2004-08-27 18:00:00
AL062004,FRANCES,2004,8,28,0,HU,15.9,-50.0,100,962.0,2004-08-28 00:00:00
AL062004,FRANCES,2004,8,28,6,HU,16.6,-50.9,100,962.0,2004-08-28 06:00:00
AL062004,FRANCES,2004,8,28,12,HU,17.2,-51.6,105,958.0,2004-08-28 12:00:00
AL062004,FRANCES,2004,8,28,18,HU,17.7,-52.3,115,948.0,2004-08-28 18:00:00
AL062004,FRANCES,2004,8,29,0,HU,18.1,-52.9,115,948.0,2004-08-29 00:00:00
AL062004,FRANCES,2004,8,29,6,HU,18.4,-53.6,115,948.0,2004-08-29 06:00:00
AL062004,FRANCES,2004,8,29,12,HU,18.6,-54.4,115,948.0,2004-08-29 12:00:00
AL062004,FRANCES,2004,8,29,18,HU,18.8,-55.0,110,948.0,2004-08-29 18:00:00
AL062004,FRANCES,2004,8,30,0,HU,18.9,-55.8,105,954.0,2004-08-30 00:00:00
AL062004,FRANCES,2004,8,30,6,HU,19.0,-56.8,100,958.0,2004-08-30 06:00:00
AL062004,FRANCES,2004,8,30,12,HU,19.2,-58.1,100,956.0,2004-08-30 12:00:00
AL062004,FRANCES,2004,8,30,18,HU,19.4,-59.3,110,948.0,2004-08-30 18:00:00
AL062004,FRANCES,2004,8,31,0,HU,19.6,-60.7,110,946.0,2004-08-31 00:00:00
AL062004,FRANCES,2004,8,31,6,HU,19.8,-62.1,115,950.0,2004-08-31 06:00:00
AL062004,FRANCES,2004,8,31,12,HU,20.0,-63.5,120,949.0,2004-08-31 12:00:00
AL062004,FRANCES,2004,8,31,18,HU,20.3,-65.0,125,942.0,2004-08-31 18:00:00
AL062004,FRANCES,2004,9,1,0,HU,20.6,-66.4,120,941.0,2004-09-01 00:00:00
AL062004,FRANCES,2004,9,1,6,HU,21.0,-67.9,120,939.0,2004-09-01 06:00:00
AL062004,FRANCES,2004,9,1,7,HU,21.1,-68.1,120,935.0,2004-09-01 07:00:00
